SUBSTÂNCIA;CNPJ;LABORATÓRIO;CÓDIGO GGREM;REGISTRO;EAN 1;EAN 2;EAN 3;PRODUTO;APRESENTAÇÃO;CLASSE TERAPÊUTICA;TIPO DE PRODUTO (STATUS DO PRODUTO);REGIME DE PREÇO;PF Sem Impostos;PF 0%;PF 12%;PF 17%;PF 17% ALC;PF 17,5%;PF 17,5% ALC;PF 18%;PF 18% ALC;PF 20%;PMC 0%;PMC 12%;PMC 17%;PMC 17% ALC;PMC 17,5%;PMC 17,5% ALC;PMC 18%;PMC 18% ALC;PMC 20%;RESTRIÇÃO HOSPITALAR;CAP;CONFAZ 87;ICMS 0%;ANÁLISE RECURSAL;LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS);COMERCIALIZAÇÃO 2020;TARJA
PARACETAMOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920060011407;1003800390032;7898100241590;    -     ;    -     ;TYFLEN;500 MG COM CT BL AL PLAS TRANS X 200;N2B2 - ANALGÉSICOS NÃO NARCÓTICOS E ANTIPIRÉTICOS ISENTOS DE PRESCRIÇÃO;Similar;Liberado;42,64;47,76;55,19;59,02;51,38;59,43;51,69;59,85;52,00;61,58;64,07;73,72;78,67;71,03;79,20;71,46;79,74;71,89;81,97;Não;Não;Não;Não;;Negativa;Não;Tarja -(*)
PARACETAMOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504902902118424;1003800390059;7898100240791;    -     ;    -     ;TYFLEN;750 MG COM CT BL AL PLAS TRANS X 200;N2B2 - ANALGÉSICOS NÃO NARCÓTICOS E ANTIPIRÉTICOS ISENTOS DE PRESCRIÇÃO;Similar;Liberado;55,55;62,22;71,90;76,89;66,93;77,42;67,34;77,97;67,75;80,23;83,47;96,04;102,49;92,53;103,17;93,09;103,88;93,66;106,79;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre
PARACETAMOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504914040009404;1003800390075;7898100242719;    -     ;    -     ;TYFLEN;100 MG/ML SUS OR CT FR PLAS TRANS X 15 + DOSADOR;N2B2 - ANALGÉSICOS NÃO NARCÓTICOS E ANTIPIRÉTICOS ISENTOS DE PRESCRIÇÃO;Similar;Liberado;13,69;15,33;17,72;18,94;16,49;19,08;16,59;19,21;16,69;19,77;20,56;23,67;25,25;22,80;25,43;22,93;25,59;23,07;26,31;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre
PARACETAMOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504914050009503;1003800390083;7898100242726;    -     ;    -     ;TYFLEN;160 MG/5ML SUS OR CT FR PLAS TRANS X 60 + CP MED;N2B2 - ANALGÉSICOS NÃO NARCÓTICOS E ANTIPIRÉTICOS ISENTOS DE PRESCRIÇÃO;Similar;Liberado;10,34;11,58;13,38;14,31;12,46;14,41;12,53;14,51;12,61;14,93;15,53;17,87;19,07;17,23;19,20;17,32;19,33;17,43;19,87;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre
PARACETAMOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920060011507;1003800390091;7898100241606;    -     ;    -     ;TYFLEN;750 MG COM CT BL AL PLAS LAR X 20;N2B2 - ANALGÉSICOS NÃO NARCÓTICOS E ANTIPIRÉTICOS ISENTOS DE PRESCRIÇÃO;Similar;Liberado;5,39;6,04;6,98;7,46;6,50;7,52;6,54;7,57;6,58;7,79;8,10;9,32;9,94;8,99;10,02;9,04;10,09;9,10;10,37;Não;Não;Não;Não;;Negativa;Sim;Tarja -(*)
CETOCONAZOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504914050009604;1003800400021;7898100241279;    -     ;    -     ;CONAZOL;20 MG/G CREM DERM CT BG AL X 20 G;D1A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS;Similar;Liberado;9,23;10,34;11,95;12,78;11,12;12,87;11,19;12,96;11,26;13,33;13,87;15,96;17,03;15,37;17,15;15,47;17,27;15,57;17,74;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre/Sem Tarja (*)
CETOCONAZOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920060011607;1003800400038;7898100241637;    -     ;    -     ;CONAZOL;20 MG/G XAMP CT FR PLAS OPC X 100 ML;D1A3 - ANTIFÚNGICOS TÓPICOS DO COURO CABELUDO;Similar;Liberado;25,17;25,17;28,60;30,33;30,33;30,51;30,51;30,70;30,70;31,46;34,80;39,54;41,93;41,93;42,18;42,18;42,44;42,44;43,49;Não;Não;Não;Não;;Positiva;Sim;Tarja Venda Livre/Sem Tarja (*)
ÁCIDO ACETILSALICÍLICO;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504913100009004;1003800430034;7898100241897;    -     ;    -     ;SALICETIL;100 MG CM CT BL AL PLAS INC X 500 (EMB MULTIPLA) ;N2B2 - ANALGÉSICOS NÃO NARCÓTICOS E ANTIPIRÉTICOS ISENTOS DE PRESCRIÇÃO;Similar;Liberado;51,46;57,63;66,60;71,22;61,99;71,71;62,37;72,22;62,75;74,31;77,31;88,96;94,93;85,70;95,56;86,22;96,22;86,75;98,91;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre
ÁCIDO ACETILSALICÍLICO;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504913100008904;1003800430042;7898100242757;    -     ;    -     ;SALICETIL;100 MG COM CT BL AL PLAS INC X 200 (EMB MULTIPLA) ;N2B2 - ANALGÉSICOS NÃO NARCÓTICOS E ANTIPIRÉTICOS ISENTOS DE PRESCRIÇÃO;Similar;Liberado;22,35;25,03;28,92;30,93;26,93;31,15;27,09;31,37;27,25;32,27;33,58;38,63;41,23;37,23;41,51;37,45;41,79;37,67;42,95;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre
CLORIDRATO DE AMBROXOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504913100008704;1003800480074;7898100243150;    -     ;    -     ;AMBROL;30 MG/5 ML XPE CT FR PLAS AMB X 100 ML + COP;R5C - EXPECTORANTES;Similar;Liberado;14,82;16,60;19,18;20,51;17,86;20,66;17,97;20,80;18,07;21,40;22,27;25,62;27,34;24,69;27,53;24,84;27,71;24,98;28,48;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre
CLORIDRATO DE AMBROXOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504913100008804;1003800480082;7898100243143;    -     ;    -     ;AMBROL;15 MG/5 ML XPE CT FR PLAS AMB X 100 ML + COP;R5C - EXPECTORANTES;Similar;Liberado;10,14;11,36;13,13;14,04;12,22;14,14;12,29;14,24;12,37;14,65;15,24;17,54;18,71;16,89;18,84;16,99;18,97;17,10;19,50;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre
"MALEATO DE CLORFENIRAMINA;PARACETAMOL;CLORIDRATO DE FENILEFRINA";46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504901803116417;1003800690036;7898100241804;    -     ;    -     ;GRIPALCÊ;400 MG + 4 MG + 4 MG CAP GEL DURA CT BL AL PLAS TRANS X 200;R5A - ANTIGRIPAIS SEM ANTIINFECCIOSOS;Similar;Liberado;112,19;125,65;145,20;155,27;135,17;156,35;135,98;157,45;136,81;162,01;168,56;193,96;206,96;186,86;208,35;187,98;209,77;189,13;215,64;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre/Sem Tarja (*)
CLORIDRATO DE FENILEFRINA;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504914030009203;1003800690052;7898100242900;    -     ;    -     ;GRIPALCÊ;400 MG + 4 MG + 4 MG CAP GEL DURA CT BL AL PLAS TRANS X 20;R5A - ANTIGRIPAIS SEM ANTIINFECCIOSOS;Similar;Liberado;11,22;12,57;14,53;15,53;13,52;15,64;13,60;15,75;13,69;16,21;16,86;19,41;20,70;18,69;20,84;18,80;20,98;18,93;21,58;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre/Sem Tarja (*)
"MALEATO DE CLORFENIRAMINA;PARACETAMOL;CLORIDRATO DE FENILEFRINA";46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920120012007;1003800690060;7898100244447;    -     ;    -     ;GRIPALCÊ;400 MG + 4 MG + 4 MG CAP GEL DURA CT BL AL PLAS TRANS X 10;R5A - ANTIGRIPAIS SEM ANTIINFECCIOSOS;Similar;Liberado;6,52;6,52;7,41;7,86;7,86;7,90;7,90;7,95;7,95;8,15;9,01;10,24;10,87;10,87;10,92;10,92;10,99;10,99;11,27;Não;Não;Não;Não;;Positiva;Sim;Tarja Venda Livre/Sem Tarja (*)
"MALEATO DE CLORFENIRAMINA;PARACETAMOL;CLORIDRATO DE FENILEFRINA";46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920120012107;1003800690087;7898100244454;    -     ;    -     ;GRIPALCÊ;400 MG + 4 MG + 4 MG CAP GEL DURA CT BL AL PLAS TRANS X 100;R5A - ANTIGRIPAIS SEM ANTIINFECCIOSOS;Similar;Liberado;65,16;65,16;74,05;78,51;78,51;78,98;78,98;79,46;79,46;81,45;90,08;102,37;108,54;108,54;109,19;109,19;109,85;109,85;112,60;Não;Não;Não;Não;;Positiva;Sim;Tarja Venda Livre/Sem Tarja (*)
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504912120008406;1003800940016;7898100242979;    -     ;    -     ;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS TRANS X 14;J1G1 - FLUORQUINOLONAS ORAIS;Genérico;Regulado;26,51;26,51;30,13;31,94;31,94;32,13;32,13;32,33;32,33;33,14;36,65;41,65;44,16;44,16;44,42;44,42;44,69;44,69;45,81;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504912120008506;1003800940024;7898100242986;    -     ;    -     ;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS TRANS X 210;J1G1 - FLUORQUINOLONAS ORAIS;Genérico;Regulado;182,88;182,88;207,82;220,34;220,34;221,67;221,67;223,02;223,02;228,60;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504913050008603;1003800950011;7898100242993;    -     ;    -     ;CIFLOXATIL;500 MG COM REV CT BL AL PLAS TRANS X 14;J1G1 - FLUORQUINOLONAS ORAIS;Similar;Regulado;30,04;30,04;34,14;36,19;36,19;36,41;36,41;36,63;36,63;37,55;41,53;47,20;50,03;50,03;50,33;50,33;50,64;50,64;51,91;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
SECNIDAZOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504914030009104;1003800960017;7898100243211;    -     ;    -     ;SECTIL;1000 MG COM REV CT BL AL PLAS TRANS X 2;G1A1 - TRICOMONICIDAS SISTÊMICOS;Similar;Regulado;13,27;14,86;17,17;18,36;15,99;18,49;16,08;18,62;16,18;19,16;19,93;22,94;24,47;22,11;24,64;22,23;24,81;22,37;25,50;Não;Não;Não;Não;;Negativa;Sim;Tarja  Vermelha
SECNIDAZOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504914030009304;1003800960025;7898100243228;    -     ;    -     ;SECTIL;1000 MG COM REV CT BL AL PLAS TRANS X 4;G1A1 - TRICOMONICIDAS SISTÊMICOS;Similar;Regulado;26,03;29,15;33,69;36,02;31,36;36,27;31,55;36,53;31,74;37,59;39,10;45,00;48,01;43,35;48,33;43,62;48,67;43,88;50,03;Não;Não;Não;Não;;Negativa;Sim;Tarja  Vermelha
SECNIDAZOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504914060009806;1003800970012;7898100243167;    -     ;    -     ;SECNIDAZOL;1000 MG COM REV CT BL AL PLAS TRANS X 2;G1A1 - TRICOMONICIDAS SISTÊMICOS;Genérico;Regulado;10,44;11,69;13,51;14,45;12,58;14,55;12,65;14,65;12,73;15,07;15,68;18,05;19,26;17,39;19,39;17,49;19,52;17,60;20,06;Não;Não;Não;Não;;Negativa;Sim;- (*) 
SECNIDAZOL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504914060009906;1003800970020;7898100243174;    -     ;    -     ;SECNIDAZOL;1000 MG COM REV CT BL AL PLAS TRANS X 4;G1A1 - TRICOMONICIDAS SISTÊMICOS;Genérico;Regulado;17,74;19,87;22,96;24,55;21,37;24,73;21,50;24,90;21,64;25,62;26,65;30,67;32,72;29,54;32,96;29,72;33,17;29,92;34,10;Não;Não;Não;Não;;Negativa;Sim;- (*) 
CAPTOPRIL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504916030010006;1003800980018;7898100242917;    -     ;    -     ;CAPTOPRIL;25 MG COM CT BL AL PLAS TRANS X 30;C9A - INIBIDORES DA ECA PUROS;Genérico;Regulado;9,56;9,56;10,86;11,52;11,52;11,59;11,59;11,66;11,66;11,95;13,22;15,01;15,93;15,93;16,02;16,02;16,12;16,12;16,52;Não;Não;Sim;Não;;Positiva;Não;Tarja  Vermelha
CAPTOPRIL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504916030010106;1003800980026;7898100242924;    -     ;    -     ;CAPTOPRIL;25 MG COM CT BL AL PLAS TRANS X 500 (EMB HOSP);C9A - INIBIDORES DA ECA PUROS;Genérico;Regulado;19,05;19,05;21,65;22,95;22,95;23,09;23,09;23,23;23,23;23,81;;;;;;;;;;Sim;Não;Sim;Não;;Positiva;Não;Tarja  Vermelha
"CLAVULANATO DE POTÁSSIO;AMOXICILINA TRI-HIDRATADA";46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504917090010306;1003801010047;7898100243952;    -     ;    -     ;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14;J1C1 - PENICILINAS ORAIS DE AMPLO ESPECTRO;Genérico;Regulado;97,22;97,22;110,48;117,13;117,13;117,84;117,84;118,56;118,56;121,53;134,40;152,73;161,93;161,93;162,91;162,91;163,90;163,90;168,01;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
"CLAVULANATO DE POTÁSSIO;AMOXICILINA TRI-HIDRATADA";46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504917090010406;1003801010055;7898100243969;    -     ;    -     ;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;J1C1 - PENICILINAS ORAIS DE AMPLO ESPECTRO;Genérico;Regulado;142,01;142,01;161,38;171,10;171,10;172,13;172,13;173,18;173,18;177,51;196,32;223,10;236,54;236,54;237,96;237,96;239,41;239,41;245,40;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
"CLAVULANATO DE POTÁSSIO;AMOXICILINA TRI-HIDRATADA";46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504917090010506;1003801020018;7898100243976;    -     ;    -     ;AMOXICILINA + CLAVULANATO DE POTÁSSIO;80 MG/ML + 11,4 MG/ML PO SUS OR CT FR VD AMB X 70 ML + SER DOS;J1C1 - PENICILINAS ORAIS DE AMPLO ESPECTRO;Genérico;Regulado;61,36;61,36;69,73;73,93;73,93;74,38;74,38;74,83;74,83;76,70;84,83;96,40;102,20;102,20;102,83;102,83;103,45;103,45;106,03;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
BENZBROMARONA;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504917100010613;1003801030013;7898100244041;    -     ;    -     ;ZILARICINA;100 MG COM CT BL AL PLAS TRANS X 20 ;M4A - ANTIGOTOSOS;Similar;Regulado;18,12;18,12;20,59;21,83;21,83;21,96;21,96;22,10;22,10;22,65;25,05;28,46;30,18;30,18;30,36;30,36;30,55;30,55;31,31;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
BENZBROMARONA;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504917100010713;1003801030021;7898100244058;    -     ;    -     ;ZILARICINA;100 MG COM CT BL AL PLAS TRANS X 30;M4A - ANTIGOTOSOS;Similar;Regulado;27,20;27,20;30,91;32,77;32,77;32,97;32,97;33,17;33,17;34,00;37,60;42,73;45,30;45,30;45,58;45,58;45,86;45,86;47,00;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
BENZBROMARONA;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504917100010813;1003801030031;7898100244065;    -     ;    -     ;ZILARICINA;100 MG COM CT BL AL PLAS TRANS X 60;M4A - ANTIGOTOSOS;Similar;Regulado;54,38;54,38;61,80;65,52;65,52;65,92;65,92;66,32;66,32;67,98;75,18;85,43;90,58;90,58;91,13;91,13;91,68;91,68;93,98;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
HEDERA HELIX (HERA);46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920050011107;1003801040019;7898100244232;    -     ;    -     ;HEVELAIR;7 MG/ML CT FR VD AMB X 100 ML + CP MED;R5C - EXPECTORANTES;Fitoterápico;Liberado;44,59;49,94;57,71;61,71;53,72;62,14;54,05;62,58;54,38;64,39;66,99;77,09;82,25;74,26;82,81;74,72;83,38;75,18;85,71;Não;Não;Não;Não;;Negativa;Não;Tarja -(*)
HEDERA HELIX (HERA);46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920050011207;1003801040035;7898100244249;    -     ;    -     ;HEVELAIR;7 MG/ML CT FR PLAS AMB X 100 ML + CP MED;R5C - EXPECTORANTES;Fitoterápico;Liberado;44,59;49,94;57,71;61,71;53,72;62,14;54,05;62,58;54,38;64,39;66,99;77,09;82,25;74,26;82,81;74,72;83,38;75,18;85,71;Não;Não;Não;Não;;Negativa;Não;Tarja -(*)
HEDERA HELIX L.;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920070011807;1003801050014;7898100243112;    -     ;    -     ;PHITOSS;7 MG/ML XPE CT FR PLAS AMB X 100 ML + COP;R5C - EXPECTORANTES;Fitoterápico;Liberado;16,48;18,46;21,33;22,81;19,86;22,97;19,98;23,13;20,10;23,80;24,76;28,49;30,40;27,46;30,61;27,62;30,82;27,79;31,68;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre/Sem Tarja (*)
HEDERA HELIX L.;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920070011707;1003801050022;7898100243129;    -     ;    -     ;PHITOSS;7 MG/ML XPE CT FR PLAS AMB X 240 ML + COP;R5C - EXPECTORANTES;Fitoterápico;Liberado;32,96;36,91;42,65;45,61;39,71;45,93;39,95;46,25;40,19;47,59;49,51;56,97;60,79;54,90;61,21;55,23;61,62;55,56;63,34;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre/Sem Tarja (*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920010011007;1003801060011;7898100243983;    -     ;    -     ;DEFULL;1000 UI COMP REV CT BL AL PLAS OPC X 30;A11C2 - VITAMINA D PURA;Específico;Regulado;16,29;18,25;21,09;22,55;19,63;22,71;19,75;22,87;19,87;23,53;24,48;28,17;30,06;27,14;30,26;27,30;30,47;27,47;31,32;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920010010907;1003801060028;7898100244218;    -     ;    -     ;DEFULL;1000 UI COMP REV CT BL AL PLAS OPC X 60;A11C2 - VITAMINA D PURA;Específico;Regulado;28,27;31,66;36,59;39,12;34,06;39,40;34,26;39,67;34,47;40,82;42,47;48,88;52,14;47,09;52,51;47,36;52,85;47,65;54,33;Não;Não;Não;Não;;Negativa;Sim;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920010010807;1003801060036;7898100244003;    -     ;    -     ;DEFULL;1000 UI COMP REV CT BL AL PLAS OPC X 120;A11C2 - VITAMINA D PURA;Específico;Regulado;52,58;58,89;68,05;72,77;63,35;73,28;63,73;73,80;64,12;75,93;79,00;90,90;97,00;87,58;97,65;88,10;98,32;88,64;101,07;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920010010707;1003801060044;7898100244010;    -     ;    -     ;DEFULL;1000 UI COMP REV CT BL AL PLAS OPC X 200 (EMB HOSP);A11C2 - VITAMINA D PURA;Específico;Regulado;78,87;88,34;102,08;109,16;95,03;109,93;95,61;110,70;96,19;113,90;118,50;136,36;145,50;131,37;146,49;132,18;147,49;132,98;151,60;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504920010010507;1003801060052;7898100244027;    -     ;    -     ;DEFULL;1000 UI COMP REV CT BL AL PLAS OPC X 500 (EMB HOSP);A11C2 - VITAMINA D PURA;Específico;Regulado;177,45;198,74;229,66;245,59;213,79;247,30;215,09;249,04;216,40;256,25;266,60;306,78;327,35;295,55;329,56;297,35;331,80;299,16;341,08;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504921040013103;1003801060060;7898100244270;    -     ;    -     ;DEFULL;7000 UI COMP REV CT BL AL PLAS TRANS X 4;A11C2 - VITAMINA D PURA;Específico;Liberado;11,37;12,73;14,71;15,73;13,69;15,84;13,78;15,95;13,86;16,41;17,08;19,65;20,97;18,93;21,11;19,05;21,25;19,16;21,84;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504921040013203;1003801060079;7898100244287;    -     ;    -     ;DEFULL;7000 UI COMP REV CT BL AL PLAS TRANS X 8;A11C2 - VITAMINA D PURA;Específico;Liberado;22,74;25,47;29,43;31,47;27,40;31,69;27,56;31,92;27,73;32,84;34,17;39,31;41,95;37,88;42,23;38,10;42,53;38,34;43,71;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504921040013303;1003801060087;7898100244294;    -     ;    -     ;DEFULL;7000 UI COMP REV CT BL AL PLAS TRANS X 10;A11C2 - VITAMINA D PURA;Específico;Liberado;28,43;31,84;36,79;39,35;34,25;39,62;34,46;39,90;34,67;41,05;42,71;49,14;52,45;47,35;52,80;47,64;53,16;47,93;54,64;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504921040012403;1003801060095;7898100244300;    -     ;    -     ;DEFULL;7000 UI COMP REV CT BL AL PLAS TRANS X 12;A11C2 - VITAMINA D PURA;Específico;Liberado;30,83;34,53;39,90;42,67;37,14;42,97;37,37;43,27;37,60;44,52;46,32;53,30;56,88;51,34;57,26;51,66;57,65;51,98;59,26;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504921040013403;1003801060109;7898100244317;    -     ;    -     ;DEFULL;7000 UI COMP REV CT BL AL PLAS TRANS X 30;A11C2 - VITAMINA D PURA;Específico;Liberado;53,72;60,17;69,53;74,35;64,73;74,87;65,12;75,40;65,52;77,58;80,72;92,88;99,10;89,49;99,77;90,02;100,46;90,58;103,26;Não;Não;Não;Não;;Negativa;Sim;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504921040012503;1003801060117;7898100244324;    -     ;    -     ;DEFULL;10000 UI COMP REV CT BL AL PLAS TRANS X 4;A11C2 - VITAMINA D PURA;Específico;Liberado;16,24;18,19;21,02;22,48;19,57;22,63;19,69;22,79;19,81;23,45;24,40;28,08;29,96;27,05;30,16;27,22;30,36;27,39;31,21;Não;Não;Não;Não;;Negativa;Sim;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504921040012603;1003801060125;7898100244331;    -     ;    -     ;DEFULL;10000 UI COMP REV CT BL AL PLAS TRANS X 8;A11C2 - VITAMINA D PURA;Específico;Liberado;32,49;36,39;42,05;44,97;39,15;45,28;39,38;45,60;39,62;46,92;48,82;56,17;59,94;54,12;60,34;54,44;60,75;54,77;62,45;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504921040012703;1003801060133;7898100244348;    -     ;    -     ;DEFULL;10000 UI COMP REV CT BL AL PLAS TRANS X 10;A11C2 - VITAMINA D PURA;Específico;Liberado;40,61;45,48;52,56;56,20;48,92;56,59;49,22;56,99;49,52;58,64;61,01;70,21;74,91;67,63;75,41;68,04;75,93;68,46;78,05;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504921040012803;1003801060141;7898100244355;    -     ;    -     ;DEFULL;10000 UI COMP REV CT BL AL PLAS TRANS X 12;A11C2 - VITAMINA D PURA;Específico;Liberado;48,08;53,85;62,23;66,54;57,93;67,01;58,28;67,48;58,63;69,43;72,24;83,13;88,69;80,08;89,30;80,57;89,90;81,05;92,41;Não;Não;Não;Não;;Negativa;Sim;Tarja Vermelha(*)
COLECALCIFEROL;46.179.008/0001-68;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;504921040013503;1003801060151;7898100244362;    -     ;    -     ;DEFULL;10000 UI COMP REV CT BL AL PLAS TRANS X 30;A11C2 - VITAMINA D PURA;Específico;Liberado;83,99;94,07;108,71;116,24;101,19;117,06;101,81;117,88;102,43;121,29;126,19;145,21;154,94;139,89;156,00;140,75;157,05;141,60;161,44;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
